Stroke: None, Fill: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Rect: Rect(42.80754470825195, 194.73663330078125, 45.7845458984375, 199.82464599609375)
Stroke: None, Fill: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Rect: Rect(47.09592056274414, 193.6315460205078, 50.43292236328125, 199.72854614257812)
Stroke: None, Fill: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Rect: Rect(51.920467376708984, 195.5997314453125, 55.3914680480957, 199.82373046875)
Stroke: None, Fill: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Rect: Rect(59.593170166015625, 195.6001434326172, 62.86417007446289, 199.8241424560547)
Stroke: None, Fill: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Rect: Rect(64.01717376708984, 195.59962463378906, 67.78417205810547, 199.8246307373047)
Stroke: None, Fill: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Rect: Rect(69.2562484741211, 195.59933471679688, 74.93724822998047, 199.72833251953125)
Stroke: None, Fill: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Rect: Rect(76.5751724243164, 195.59962463378906, 80.12816619873047, 201.59962463378906)
Stroke: None, Fill: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Rect: Rect(81.40884399414062, 195.59922790527344, 85.03284454345703, 199.82423400878906)
Stroke: None, Fill: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Rect: Rect(86.31197357177734, 195.59933471679688, 89.71197509765625, 199.72833251953125)
Stroke: None, Fill: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Rect: Rect(90.9124755859375, 195.6963348388672, 94.64747619628906, 201.60733032226562)
Stroke: None, Fill: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Rect: Rect(98.5206527709961, 195.60003662109375, 101.63365173339844, 199.82403564453125)
Stroke: None, Fill: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Rect: Rect(102.66397094726562, 194.73663330078125, 105.63996887207031, 199.82464599609375)
Stroke: None, Fill: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Rect: Rect(106.70478057861328, 195.59922790527344, 110.32878112792969, 199.82423400878906)
Stroke: None, Fill: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Rect: Rect(111.60887145996094, 195.59933471679688, 115.00887298583984, 199.72833251953125)
Stroke: None, Fill: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Rect: Rect(116.48904418945312, 193.63233947753906, 120.04004669189453, 199.8243408203125)
